segment_id,km_start,km_end,aid_interval,lat_start,lon_start,lat_end,lon_end,elevation_start_m,elevation_end_m,ascent_m,descent_m,elevation_metric_basis,average_grade_pct,p95_abs_grade_pct,max_abs_grade_pct,official_route_difficulty,osm_way_ids,osm_way_names,highway,surface,tracktype,smoothness,sac_scale,trail_visibility,landcover,evidence_tag_depth,osm_match_distance_m,inferred_surface_flag,direct_visual_evidence_ids,context_visual_evidence_ids,written_source_ids,map_source_ids,confidence_level,surface_confidence,visual_confidence,equipment_confidence,evidence_class,surface_taxonomy,wet_risk,night_risk,downhill_braking_risk,shoe_implication,poles_implication,what_would_change_this_assessment
MS0660,75.070,75.162,ZAVRŠNICA->KOČA NA STOLU,46.437190,14.194070,46.437380,14.192970,1664,1687,23.0,0.0,raw_gpx_edge_sum_not_official_reconciled,25.0,31.7,31.7,T4,26213751;292398327,,path,,,,mountain_hiking,good,alpine/open,2,0.4,no,,V007;V008;V009,S001;S002;S014;S015;S016,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; local adjacent-route context,high alpine ridge trail,high,medium,medium-high,"Prioritize grip, edging stability, toe protection, and lockdown over pure road speed.",Strongly useful if you use poles well; technical handling required on ridge/rock.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0661,75.162,75.197,ZAVRŠNICA->KOČA NA STOLU,46.437380,14.192970,46.437470,14.192540,1687,1690,3.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,8.5,18.4,18.4,T4,26213751,,path,,,,mountain_hiking,good,alpine/open,2,0.4,no,,V007;V008;V009,S001;S002;S014;S015;S016,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; local adjacent-route context,grassy alpine trail,high,medium,medium,Lug depth and wet-grass/root traction matter more than stack height here.,"Useful for stability, especially when wet or fatigued.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0662,75.197,75.268,ZAVRŠNICA->KOČA NA STOLU,46.437470,14.192540,46.437360,14.191680,1690,1709,19.0,0.0,raw_gpx_edge_sum_not_official_reconciled,26.6,45.0,61.7,T4,26213751,,path,,,,mountain_hiking,good,alpine/open,2,0.5,no,,V007;V008;V009,S001;S002;S014;S015;S016,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; local adjacent-route context,high alpine ridge trail,high,medium,medium-high,"Prioritize grip, edging stability, toe protection, and lockdown over pure road speed.",Strongly useful if you use poles well; technical handling required on ridge/rock.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0663,75.268,75.425,ZAVRŠNICA->KOČA NA STOLU,46.437360,14.191680,46.437680,14.189840,1709,1758,49.0,0.0,raw_gpx_edge_sum_not_official_reconciled,31.3,45.0,58.0,T4,26213751,,path,,,,mountain_hiking,good,alpine/open,2,0.6,no,,V007;V008;V009,S001;S002;S014;S015;S016,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; local adjacent-route context,high alpine ridge trail,high,medium,medium-high,"Prioritize grip, edging stability, toe protection, and lockdown over pure road speed.",Strongly useful if you use poles well; technical handling required on ridge/rock.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0664,75.425,75.472,ZAVRŠNICA->KOČA NA STOLU,46.437680,14.189840,46.437900,14.189350,1758,1774,16.0,0.0,raw_gpx_edge_sum_not_official_reconciled,33.8,45.0,47.5,T4,26213751,,path,,,,mountain_hiking,good,alpine/open,2,1.2,no,,V007;V008;V009,S001;S002;S014;S015;S016,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; local adjacent-route context,high alpine ridge trail,high,medium,medium-high,"Prioritize grip, edging stability, toe protection, and lockdown over pure road speed.",Strongly useful if you use poles well; technical handling required on ridge/rock.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0665,75.472,75.509,ZAVRŠNICA->KOČA NA STOLU,46.437900,14.189350,46.437740,14.189210,1774,1779,5.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,13.5,44.4,44.4,T4,26213751,,path,,,,mountain_hiking,good,alpine/open,2,1.0,no,,V007;V008;V009,S001;S002;S014;S015;S016,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; local adjacent-route context,grassy alpine trail,high,medium,medium,Lug depth and wet-grass/root traction matter more than stack height here.,"Useful for stability, especially when wet or fatigued.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0666,75.509,75.556,ZAVRŠNICA->KOČA NA STOLU,46.437740,14.189210,46.437460,14.189000,1779,1792,13.0,0.0,raw_gpx_edge_sum_not_official_reconciled,28.2,45.0,62.6,T4,26213751,,path,,,,mountain_hiking,good,alpine/open,2,0.9,no,,V007;V008;V009,S001;S002;S014;S015;S016,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; local adjacent-route context,high alpine ridge trail,high,medium,medium-high,"Prioritize grip, edging stability, toe protection, and lockdown over pure road speed.",Strongly useful if you use poles well; technical handling required on ridge/rock.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0667,75.556,75.601,ZAVRŠNICA->KOČA NA STOLU,46.437460,14.189000,46.437470,14.188740,1792,1805,13.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,28.8,45.0,52.1,T4,26213751,,path,,,,mountain_hiking,good,alpine/open,2,0.6,no,,V007;V008;V009,S001;S002;S014;S015;S016,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; local adjacent-route context,high alpine ridge trail,high,medium,medium-high,"Prioritize grip, edging stability, toe protection, and lockdown over pure road speed.",Strongly useful if you use poles well; technical handling required on ridge/rock.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0668,75.601,75.647,ZAVRŠNICA->KOČA NA STOLU,46.437470,14.188740,46.437620,14.188210,1805,1817,12.0,0.0,raw_gpx_edge_sum_not_official_reconciled,25.7,36.0,36.0,T4,26213751,,path,,,,mountain_hiking,good,alpine/open,2,0.9,no,,V007;V008;V009,S001;S002;S014;S015;S016,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; local adjacent-route context,high alpine ridge trail,high,medium,medium-high,"Prioritize grip, edging stability, toe protection, and lockdown over pure road speed.",Strongly useful if you use poles well; technical handling required on ridge/rock.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0669,75.647,75.735,ZAVRŠNICA->KOČA NA STOLU,46.437620,14.188210,46.437770,14.187140,1817,1827,10.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,11.4,15.8,15.8,T4,26213751,,path,,,,mountain_hiking,good,alpine/open,2,1.0,no,,V007;V008;V009,S001;S002;S014;S015;S016,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; local adjacent-route context,grassy alpine trail,high,medium,medium,Lug depth and wet-grass/root traction matter more than stack height here.,"Useful for stability, especially when wet or fatigued.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0670,75.735,75.772,ZAVRŠNICA->KOČA NA STOLU,46.437770,14.187140,46.437840,14.186710,1827,1835,8.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,21.9,31.3,31.3,T4,26213751,,path,,,,mountain_hiking,good,alpine/open,2,0.9,no,,V007;V008;V009,S001;S002;S014;S015;S016,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; local adjacent-route context,high alpine ridge trail,high,medium,medium-high,"Prioritize grip, edging stability, toe protection, and lockdown over pure road speed.",Strongly useful if you use poles well; technical handling required on ridge/rock.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0671,75.772,75.863,ZAVRŠNICA->KOČA NA STOLU,46.437840,14.186710,46.437330,14.185850,1835,1842,7.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,7.6,12.5,12.5,T4,23986243,,path,gravel,,,mountain_hiking,good,alpine/open,3,1.5,no,,V007;V008;V009,S001;S002;S014;S015;S016,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; local adjacent-route context,gravel path,unknown,medium,unknown,Treat as unresolved; use conservative trail shoe choice.,Treat as unresolved; carry if already in race plan.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0672,75.863,75.949,ZAVRŠNICA->KOČA NA STOLU,46.437330,14.185850,46.437230,14.184830,1842,1853,11.0,0.0,raw_gpx_edge_sum_not_official_reconciled,12.8,17.9,17.9,T4,23986243,,path,gravel,,,mountain_hiking,good,alpine/open,3,0.2,no,,V007;V008;V009,S001;S002;S014;S015;S016,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; local adjacent-route context,gravel path,unknown,medium,unknown,Treat as unresolved; use conservative trail shoe choice.,Treat as unresolved; carry if already in race plan.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0673,75.949,76.079,ZAVRŠNICA->KOČA NA STOLU,46.437230,14.184830,46.436910,14.183400,1853,1870,17.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,13.1,28.7,28.7,T4,23986243,,path,gravel,,,mountain_hiking,good,alpine/open,3,1.3,no,,V007;V008;V009,S001;S002;S014;S015;S016,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; local adjacent-route context,gravel path,unknown,medium,unknown,Treat as unresolved; use conservative trail shoe choice.,Treat as unresolved; carry if already in race plan.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0674,76.079,76.187,ZAVRŠNICA->KOČA NA STOLU,46.436910,14.183400,46.436190,14.183220,1870,1889,19.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,17.5,45.0,46.6,T4,23986243,,path,gravel,,,mountain_hiking,good,alpine/open,3,0.4,no,,V007;V008;V009,S001;S002;S014;S015;S016,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; local adjacent-route context,gravel path,unknown,medium,unknown,Treat as unresolved; use conservative trail shoe choice.,Treat as unresolved; carry if already in race plan.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0675,76.187,76.411,ZAVRŠNICA->KOČA NA STOLU,46.436190,14.183220,46.435270,14.181030,1889,1962,73.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,32.7,45.0,65.6,T4,23986243,,path,gravel,,,mountain_hiking,good,alpine/open,3,0.3,no,,V007;V008;V009,S001;S002;S014;S015;S016,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; local adjacent-route context,gravel path,unknown,medium,unknown,Treat as unresolved; use conservative trail shoe choice.,Treat as unresolved; carry if already in race plan.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0676,76.411,76.531,ZAVRŠNICA->KOČA NA STOLU,46.435270,14.181030,46.435530,14.179710,1962,1989,27.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,22.6,39.1,39.1,T4,23986243,,path,gravel,,,mountain_hiking,good,alpine/open,3,0.5,no,,V007;V008;V009,S001;S002;S014;S015;S016,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; local adjacent-route context,gravel path,unknown,medium,unknown,Treat as unresolved; use conservative trail shoe choice.,Treat as unresolved; carry if already in race plan.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0677,76.531,76.627,ZAVRŠNICA->KOČA NA STOLU,46.435530,14.179710,46.435950,14.178990,1989,2025,36.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,37.3,45.0,98.5,T4,23986243,,path,gravel,,,mountain_hiking,good,alpine/open,3,0.2,no,,V007;V008;V009,S001;S002;S014;S015;S016,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; local adjacent-route context,gravel path,unknown,medium,unknown,Treat as unresolved; use conservative trail shoe choice.,Treat as unresolved; carry if already in race plan.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0678,76.627,76.745,ZAVRŠNICA->KOČA NA STOLU,46.435950,14.178990,46.434950,14.178790,2025,2074,49.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,41.4,45.0,74.3,T4,23986243,,path,gravel,,,mountain_hiking,good,alpine/open,3,0.6,no,,V007;V008;V009,S001;S002;S014;S015;S016,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; local adjacent-route context,gravel path,unknown,medium,unknown,Treat as unresolved; use conservative trail shoe choice.,Treat as unresolved; carry if already in race plan.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0679,76.745,76.918,ZAVRŠNICA->KOČA NA STOLU,46.434950,14.178790,46.433820,14.178410,2074,2128,54.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,31.3,45.0,77.1,T4,23986243,,path,gravel,,,mountain_hiking,good,alpine/open,3,0.9,no,,V007;V008;V009,S001;S002;S014;S015;S016,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; local adjacent-route context,gravel path,unknown,medium,unknown,Treat as unresolved; use conservative trail shoe choice.,Treat as unresolved; carry if already in race plan.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0680,76.918,77.075,ZAVRŠNICA->KOČA NA STOLU,46.433820,14.178410,46.433090,14.177430,2128,2157,29.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,18.5,45.0,49.0,T4,23986243,,path,gravel,,,mountain_hiking,good,alpine/open,3,0.3,no,,V007;V008;V009,S001;S002;S014;S015;S016,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; local adjacent-route context,gravel path,unknown,medium,unknown,Treat as unresolved; use conservative trail shoe choice.,Treat as unresolved; carry if already in race plan.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0681,77.075,77.182,ZAVRŠNICA->KOČA NA STOLU,46.433090,14.177430,46.432830,14.176140,2157,2164,7.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,6.5,16.9,16.9,T4,23986243,,path,gravel,,,mountain_hiking,good,alpine/open,3,0.4,no,,V007;V008;V009,S001;S002;S014;S015;S016,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; local adjacent-route context,gravel path,unknown,medium,unknown,Treat as unresolved; use conservative trail shoe choice.,Treat as unresolved; carry if already in race plan.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0682,77.182,77.305,ZAVRŠNICA->KOČA NA STOLU,46.432830,14.176140,46.431900,14.175740,2164,2160,1.0,5.0,raw_gpx_edge_sum_not_official_reconciled,-3.3,14.8,14.8,T4,619181004,,path,gravel,,,mountain_hiking,,alpine/open,2,0.2,no,,V007;V008;V009,S001;S002;S014;S015;S016,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; local adjacent-route context,gravel path,unknown,medium,unknown,Treat as unresolved; use conservative trail shoe choice.,Treat as unresolved; carry if already in race plan.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0683,77.305,77.394,ZAVRŠNICA->KOČA NA STOLU,46.431900,14.175740,46.431300,14.175010,2160,2166,6.0,-0.0,raw_gpx_edge_sum_not_official_reconciled,6.7,16.3,16.3,T4,619181004,,path,gravel,,,mountain_hiking,,alpine/open,2,0.7,no,,V007;V008;V009,S001;S002;S014;S015;S016,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; local adjacent-route context,gravel path,unknown,medium,unknown,Treat as unresolved; use conservative trail shoe choice.,Treat as unresolved; carry if already in race plan.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0684,77.394,77.451,KOČA NA STOLU->SEDLO SUHA,46.431300,14.175010,46.431410,14.174350,2166,2161,0.0,5.0,raw_gpx_edge_sum_not_official_reconciled,-8.7,16.0,16.0,T2,619181005;1296683354,,path,,,,mountain_hiking,excellent,alpine/open,2,0.1,no,,V007;V008;V009,S001;S002;S014;S015;S016,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; local adjacent-route context,grassy alpine trail,high,medium,medium,Lug depth and wet-grass/root traction matter more than stack height here.,"Useful for stability, especially when wet or fatigued.",Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
MS0685,77.451,77.531,KOČA NA STOLU->SEDLO SUHA,46.431410,14.174350,46.431920,14.174110,2161,2134,0.0,27.0,raw_gpx_edge_sum_not_official_reconciled,-33.7,45.0,58.5,T2,619181006;1296683354,,path,,,,mountain_hiking,good,alpine/open,2,0.1,no,,V007;V008;V009,S001;S002;S014;S015;S016,S003,medium-high,medium-high,context-only,medium,Map/OSM source-tag evidence; local adjacent-route context,high alpine ridge trail,high,medium,high,"Prioritize grip, edging stability, toe protection, and lockdown over pure road speed.",Strongly useful if you use poles well; technical handling required on ridge/rock.,Exact geotagged race image/video or richer OSM surface/smoothness tags for this GPX segment.
